date,open,high,low,close
2021-09-09,ESU21,4511.0,4529.5,4485.5
2021-09-10,ESU21,4491.25,4518.25,4456.5
2021-09-13,ESZ21,4451.75,4483.5,4434.5
2021-09-14,ESZ21,4465.75,4479.5,4425.25
2021-09-15,ESZ21,4437.0,4477.75,4427.5
2021-09-16,ESZ21,4476.0,4478.5,4433.25
2021-09-17,ESZ21,4459.25,4472.5,4406.5
2021-09-20,ESZ21,4411.75,4418.0,4293.75
2021-09-21,ESZ21,4342.5,4395.75,4329.25
2021-09-22,ESZ21,4336.5,4406.5,4321.25
2021-09-23,ESZ21,4386.0,4455.0,4385.75
2021-09-24,ESZ21,4439.0,4453.0,4410.75
2021-09-27,ESZ21,4446.0,4472.0,4425.0
2021-09-28,ESZ21,4429.75,4442.0,4334.75
2021-09-29,ESZ21,4347.5,4378.75,4344.25
2021-09-30,ESZ21,4360.0,4389.0,4294.25
2021-10-01,ESZ21,4301.0,4365.75,4260.0
2021-10-04,ESZ21,4349.0,4362.0,4267.5
2021-10-05,ESZ21,4295.75,4359.75,4269.0
2021-10-06,ESZ21,4334.0,4357.5,4273.75
2021-10-07,ESZ21,4355.25,4421.5,4355.0
2021-10-08,ESZ21,4390.5,4407.75,4376.25
2021-10-11,ESZ21,4381.0,4407.5,4344.0
2021-10-12,ESZ21,4347.75,4365.0,4317.25
2021-10-13,ESZ21,4327.5,4364.75,4318.75
2021-10-14,ESZ21,4354.75,4437.25,4354.0
2021-10-15,ESZ21,4433.0,4467.5,4426.25
2021-10-18,ESZ21,4465.5,4479.75,4436.25
2021-10-19,ESZ21,4475.75,4517.5,4471.75
2021-10-20,ESZ21,4516.0,4532.25,4504.0
2021-10-21,ESZ21,4525.0,4543.25,4510.25
2021-10-22,ESZ21,4530.0,4551.5,4515.25
2021-10-25,ESZ21,4528.75,4566.25,4522.5
2021-10-26,ESZ21,4564.75,4590.0,4560.75
2021-10-27,ESZ21,4563.75,4576.75,4543.75
2021-10-28,ESZ21,4548.75,4589.75,4545.25
2021-10-29,ESZ21,4577.0,4603.5,4559.25
2021-11-01,ESZ21,4608.0,4619.5,4586.5
2021-11-02,ESZ21,4605.75,4627.0,4593.25
2021-11-03,ESZ21,4621.25,4657.0,4613.0
2021-11-04,ESZ21,4651.5,4676.25,4650.75
2021-11-05,ESZ21,4671.75,4711.75,4667.5
2021-11-08,ESZ21,4678.5,4707.0,4676.25
2021-11-09,ESZ21,4690.75,4700.5,4663.25
2021-11-10,ESZ21,4674.75,4680.25,4625.25
2021-11-11,ESZ21,4645.0,4661.5,4638.0
2021-11-12,ESZ21,4647.0,4685.5,4643.75
2021-11-15,ESZ21,4684.75,4697.5,4667.0
2021-11-16,ESZ21,4680.75,4709.75,4670.75
2021-11-17,ESZ21,4696.5,4701.0,4679.25
2021-11-18,ESZ21,4685.25,4706.5,4668.0
2021-11-19,ESZ21,4705.25,4723.5,4684.25
2021-11-22,ESZ21,4701.0,4740.5,4674.25
2021-11-23,ESZ21,4686.0,4695.5,4649.0
2021-11-24,ESZ21,4686.25,4702.25,4656.25
2021-11-26,ESZ21,4700.5,4717.0,4577.25
2021-11-29,ESZ21,4589.0,4669.75,4588.75
2021-11-30,ESZ21,4657.25,4667.5,4557.0
2021-12-01,ESZ21,4587.5,4650.75,4497.75
2021-12-02,ESZ21,4514.75,4593.75,4505.5
2021-12-03,ESZ21,4587.25,4606.5,4492.0
2021-12-06,ESZ21,4542.25,4611.75,4531.5
2021-12-07,ESZ21,4594.25,4697.25,4587.25
2021-12-08,ESZ21,4695.25,4712.0,4671.75
2021-12-09,ESZ21,4697.25,4706.0,4662.25
2021-12-10,ESZ21,4669.25,4712.75,4664.25
2021-12-13,ESH22,4704.5,4723.25,4655.5
2021-12-14,ESH22,4663.0,4676.75,4596.25
2021-12-15,ESH22,4629.0,4705.75,4602.0
2021-12-16,ESH22,4702.75,4743.25,4642.0
2021-12-17,ESH22,4664.0,4668.0,4590.0
2021-12-20,ESH22,4612.0,4621.5,4520.25
2021-12-21,ESH22,4567.75,4643.0,4565.75
2021-12-22,ESH22,4641.75,4690.5,4622.25
2021-12-23,ESH22,4689.0,4731.25,4684.25
2021-12-27,ESH22,4717.0,4784.25,4713.25
2021-12-28,ESH22,4780.5,4798.0,4770.5
2021-12-29,ESH22,4781.0,4796.0,4770.0
2021-12-30,ESH22,4784.75,4799.75,4767.25
2021-12-31,ESH22,4773.75,4778.5,4750.5
2022-01-03,ESH22,4771.0,4791.25,4747.5
2022-01-04,ESH22,4785.25,4808.25,4764.5
2022-01-05,ESH22,4783.5,4788.25,4689.5
2022-01-06,ESH22,4692.0,4715.75,4662.0
2022-01-07,ESH22,4695.0,4705.75,4653.75
2022-01-10,ESH22,4671.25,4681.75,4572.75
2022-01-11,ESH22,4663.5,4707.5,4627.25
2022-01-12,ESH22,4704.0,4739.5,4695.0
2022-01-13,ESH22,4719.25,4736.25,4642.5
2022-01-14,ESH22,4655.0,4667.0,4606.0
2022-01-18,ESH22,4666.0,4671.75,4560.0
2022-01-19,ESH22,4577.75,4603.0,4517.25
2022-01-20,ESH22,4526.0,4594.25,4437.75
2022-01-21,ESH22,4454.25,4487.0,4381.25
2022-01-24,ESH22,4389.0,4427.5,4212.75
2022-01-25,ESH22,4402.75,4406.75,4276.5
2022-01-26,ESH22,4308.75,4446.25,4294.25
2022-01-27,ESH22,4345.25,4422.0,4263.25
2022-01-28,ESH22,4348.0,4426.0,4266.25
2022-01-31,ESH22,4423.5,4507.75,4395.5
2022-02-01,ESH22,4493.25,4554.75,4474.0
2022-02-02,ESH22,4552.0,4586.0,4535.25
2022-02-03,ESH22,4545.75,4548.25,4462.0
2022-02-04,ESH22,4518.0,4532.5,4438.5
2022-02-07,ESH22,4497.0,4514.5,4462.75
2022-02-08,ESH22,4484.0,4523.75,4456.25
2022-02-09,ESH22,4519.0,4585.0,4517.25
2022-02-10,ESH22,4582.25,4583.75,4476.0
2022-02-11,ESH22,4494.5,4520.5,4393.25
2022-02-14,ESH22,4411.75,4428.0,4354.0
2022-02-15,ESH22,4393.5,4468.0,4381.75
2022-02-16,ESH22,4458.75,4484.5,4422.75
2022-02-17,ESH22,4464.25,4474.75,4367.25
2022-02-18,ESH22,4374.75,4411.5,4321.0
2022-02-22,ESH22,4324.25,4391.25,4250.0
2022-02-23,ESH22,4310.75,4345.5,4212.5
2022-02-24,ESH22,4215.5,4290.0,4101.75
2022-02-25,ESH22,4266.75,4384.25,4227.5
2022-02-28,ESH22,4299.5,4385.5,4251.5
2022-03-01,ESH22,4367.5,4399.0,4275.0
2022-03-02,ESH22,4308.75,4399.25,4278.25
2022-03-03,ESH22,4373.75,4418.75,4341.0
2022-03-04,ESH22,4366.5,4374.5,4281.25
2022-03-07,ESH22,4308.75,4325.25,4185.25
2022-03-08,ESH22,4186.5,4275.0,4138.75
2022-03-09,ESH22,4153.0,4298.25,4152.0
2022-03-10,ESH22,4279.0,4282.25,4207.0
2022-03-11,ESH22,4258.5,4335.5,4198.0
2022-03-14,ESM22,4206.75,4244.75,4152.25
2022-03-15,ESM22,4171.25,4263.25,4129.5
2022-03-16,ESM22,4249.75,4367.5,4239.0
2022-03-17,ESM22,4361.0,4406.75,4320.25
2022-03-18,ESM22,4384.25,4465.75,4364.5
2022-03-21,ESM22,4460.0,4473.0,4415.0
2022-03-22,ESM22,4456.75,4514.75,4433.0
2022-03-23,ESM22,4504.0,4514.0,4444.75
2022-03-24,ESM22,4449.25,4517.5,4445.75
2022-03-25,ESM22,4516.25,4539.0,4493.25
2022-03-28,ESM22,4535.25,4572.25,4509.75
2022-03-29,ESM22,4570.25,4631.0,4565.25
2022-03-30,ESM22,4621.25,4627.5,4574.75
2022-03-31,ESM22,4599.0,4614.25,4526.25
2022-04-01,ESM22,4541.0,4555.5,4501.25
2022-04-04,ESM22,4538.25,4580.0,4527.75
2022-04-05,ESM22,4576.25,4588.75,4507.75
2022-04-06,ESM22,4526.25,4528.75,4444.5
2022-04-07,ESM22,4471.25,4517.25,4444.5
2022-04-08,ESM22,4494.75,4519.75,4468.75
2022-04-11,ESM22,4488.75,4491.25,4403.5
2022-04-12,ESM22,4411.0,4466.75,4375.5
2022-04-13,ESM22,4396.75,4449.5,4384.0
2022-04-14,ESM22,4438.5,4455.75,4385.0
2022-04-18,ESM22,4390.0,4406.25,4355.5
2022-04-19,ESM22,4399.0,4467.0,4371.75
2022-04-20,ESM22,4441.0,4484.25,4432.75
2022-04-21,ESM22,4468.0,4509.0,4380.0
2022-04-22,ESM22,4385.75,4393.25,4247.5
2022-04-25,ESM22,4259.0,4296.5,4195.25
2022-04-26,ESM22,4294.0,4303.5,4136.75
2022-04-27,ESM22,4149.5,4236.25,4149.0
2022-04-28,ESM22,4213.0,4303.5,4182.5
2022-04-29,ESM22,4244.0,4279.75,4118.75
2022-05-02,ESM22,4144.0,4165.75,4056.0
2022-05-03,ESM22,4145.5,4195.75,4129.0
2022-05-04,ESM22,4171.25,4303.0,4142.75
2022-05-05,ESM22,4289.75,4300.75,4099.25
2022-05-06,ESM22,4146.5,4153.25,4062.0
2022-05-09,ESM22,4087.25,4099.0,3970.0
2022-05-10,ESM22,3993.25,4065.5,3953.0
2022-05-11,ESM22,3990.5,4050.5,3923.75
2022-05-12,ESM22,3939.75,3961.75,3855.0
2022-05-13,ESM22,3916.25,4036.0,3915.5
2022-05-16,ESM22,4025.0,4043.5,3979.5
2022-05-17,ESM22,4002.0,4091.5,4000.5
2022-05-18,ESM22,4091.25,4095.0,3905.5
2022-05-19,ESM22,3916.5,3943.5,3856.0
2022-05-20,ESM22,3900.5,3949.5,3807.5
2022-05-23,ESM22,3910.5,3982.25,3906.5
2022-05-24,ESM22,3951.75,3954.5,3872.0
2022-05-25,ESM22,3950.0,3997.75,3913.5
2022-05-26,ESM22,3972.25,4073.5,3960.5
2022-05-27,ESM22,4047.5,4168.25,4041.25
2022-05-31,ESM22,4164.5,4202.25,4102.75
2022-06-01,ESM22,4138.5,4165.0,4071.5
2022-06-02,ESM22,4097.75,4179.0,4072.25
2022-06-03,ESM22,4177.75,4189.0,4096.75
2022-06-06,ESM22,4110.5,4168.25,4104.5
2022-06-07,ESM22,4122.0,4164.0,4076.0
2022-06-08,ESM22,4150.75,4160.0,4105.25
2022-06-09,ESM22,4116.0,4144.25,4014.75
2022-06-10,ESM22,4025.25,4029.5,3895.25
2022-06-13,ESU22,3877.25,3878.5,3735.25
2022-06-14,ESU22,3760.75,3807.5,3708.5
2022-06-15,ESU22,3743.5,3843.0,3723.5
